path,step,S
65,54,100.146
65,55,98.7804
65,56,98.55
65,57,99.5919
65,58,100.233
65,59,97.7365
65,60,97.5445
65,61,97.4821
65,62,99.2598
65,63,100.719
65,64,102.772
65,65,102.773
65,66,101.03
65,67,98.9649
65,68,97.6541
65,69,96.8021
65,70,97.4042
65,71,96.4812
65,72,94.6401
65,73,94.3024
65,74,90.6073
65,75,91.179
65,76,90.3018
65,77,89.783
65,78,91.7371
65,79,93.1983
65,80,89.7745
65,81,87.9161
65,82,88.6396
65,83,90.3169
65,84,89.5023
65,85,92.0409
65,86,89.9761
65,87,89.2629
65,88,88.0016
65,89,87.125
65,90,86.5185
65,91,89.5584
65,92,88.0795
65,93,88.8826
65,94,91.4252
65,95,90.3157
65,96,89.4816
65,97,90.7327
65,98,90.9778
65,99,90.5526
65,100,92.4798
66,0,100
66,1,101.581
66,2,101.454
66,3,100.321
66,4,99.6948
66,5,99.7542
66,6,100.133
66,7,99.1667
66,8,102.131
66,9,99.8899
66,10,99.6064
66,11,99.2433
66,12,100.17
66,13,101.211
66,14,100.743
66,15,101.888
66,16,102.624
66,17,102.356
66,18,100.149
66,19,97.5865
66,20,96.8879
66,21,96.7855
66,22,94.272
66,23,93.1909
66,24,95.3912
66,25,95.8279
66,26,94.4321
66,27,94.6101
66,28,99.028
66,29,96.7052
66,30,95.9406
66,31,97.2362
66,32,99.7698
66,33,100.787
66,34,101.076
66,35,101.951
66,36,102.246
66,37,102.458
66,38,103.919
66,39,102.655
66,40,99.6398
66,41,101.045
66,42,102.649
66,43,103.649
66,44,102.812
66,45,101.103
66,46,98.7345
66,47,96.4657
66,48,98.618
66,49,99.9021
66,50,95.8066
66,51,95.7219
66,52,96.9821
66,53,96.3294
66,54,95.2927
66,55,95.6145
66,56,95.5647
66,57,98.0999
66,58,97.992
66,59,96.3498
66,60,95.618
66,61,95.9331
66,62,96.1398
66,63,96.9422
66,64,96.7297
66,65,97.7536
66,66,96.7123
66,67,96.9128
66,68,95.0089
66,69,96.0606
66,70,96.695
66,71,98.9284
66,72,99.447
66,73,100.827
66,74,99.4061
66,75,99.5786
66,76,98.3574
66,77,98.8799
66,78,100.205
66,79,100.74
66,80,99.3466
66,81,97.1232
66,82,97.5081
66,83,97.9281
66,84,99.118
66,85,98.307
66,86,98.4682
66,87,97.8546
66,88,98.0472
66,89,99.4724
66,90,101.228
66,91,100.406
66,92,99.1605
66,93,99.0994
66,94,98.696
66,95,98.2413
66,96,99.8865
66,97,99.9226
66,98,100.86
66,99,99.5473
66,100,98.9314
67,0,100
67,1,100.876
67,2,99.3879
67,3,98.6843
67,4,97.5268
67,5,97.247
67,6,96.9294
67,7,99.0669
67,8,97.4092
67,9,95.918
67,10,97.9101
67,11,97.9466
67,12,96.3048
67,13,99.1385
67,14,99.3036
67,15,99.7102
67,16,100.321
67,17,99.916
67,18,101.605
67,19,101.383
67,20,101.912
67,21,101.134
67,22,101.22
67,23,102.561
67,24,103.93
67,25,100.264
67,26,101.188
67,27,103.1
67,28,104.592
67,29,106.866
67,30,106.382
67,31,105.922
67,32,105.092
67,33,105.695
67,34,106.718
67,35,107.507
67,36,105.233
67,37,105.418
67,38,107.974
67,39,107.735
67,40,106.971
67,41,107.526
67,42,108.5
67,43,103.807
67,44,101.549
67,45,100.368
67,46,99.4087
67,47,97.967
67,48,98.769
67,49,97.4652
67,50,95.5731
67,51,98.2876
67,52,96.3192
67,53,96.7298
67,54,96.2855
67,55,97.4848
67,56,97.0124
67,57,95.5864
67,58,93.7565
67,59,92.0815
67,60,92.8869
67,61,97.5894
67,62,97.3545
67,63,95.2832
67,64,96.0595
67,65,96.2534
67,66,94.8475
67,67,98.2755
67,68,99.2057
67,69,100.356
67,70,98.0321
67,71,98.1551
67,72,97.9043
67,73,97.2715
67,74,97.9173
67,75,98.58
67,76,96.4625
67,77,95.9998
67,78,97.0485
67,79,99.0174
67,80,97.0899
67,81,95.9772
67,82,93.566
67,83,96.0443
67,84,97.8063
67,85,97.8803
67,86,97.4357
67,87,95.8988
67,88,95.3024
67,89,94.0249
67,90,94.0836
67,91,94.409
67,92,95.9693
67,93,97.4418
67,94,94.8348
67,95,96.1119
67,96,94.1252
67,97,92.7137
67,98,91.5699
67,99,90.2642
67,100,88.3787
68,0,100
68,1,100.538
68,2,101.808
68,3,101.634
68,4,100.843
68,5,99.8059
68,6,95.7894
68,7,96.6595
68,8,97.577
68,9,97.672
68,10,98.0052
68,11,98.0762
68,12,97.0887
68,13,96.5678
68,14,98.3753
68,15,100.493
68,16,103.522
68,17,106.754
68,18,108.833
68,19,108.507
68,20,107.607
68,21,108.864
68,22,107.773
68,23,109.584
68,24,110.057
68,25,109.572
68,26,109.891
68,27,112.937
68,28,111.47
68,29,112.454
68,30,110.328
68,31,110.251
68,32,111.829
68,33,113.082
68,34,114.6
68,35,118.353
68,36,121.402
68,37,120.651
68,38,121.498
68,39,123.837
68,40,124.767
68,41,125.58
68,42,126.464
68,43,129.27
68,44,128.18
68,45,129.305
68,46,128.654
68,47,125.498
68,48,127.056
68,49,125.908
68,50,127.064
68,51,126.289
68,52,126.915
68,53,122.571
68,54,122.063
68,55,121.696
68,56,119.168
68,57,116.455
68,58,116.021
68,59,114.329
68,60,110.232
68,61,110.359
68,62,110.43
68,63,109.045
68,64,108.527
68,65,109.526
68,66,110.618
68,67,109.246
68,68,106.359
68,69,106.438
68,70,105.016
68,71,104.296
68,72,106.246
68,73,105.436
68,74,104.555
68,75,104.582
68,76,105.291
68,77,104.41
68,78,103.83
68,79,104.277
68,80,101.06
68,81,100.908
68,82,100.759
68,83,100.837
68,84,100.546
68,85,98.738
68,86,99.0748
68,87,97.5962
68,88,95.8121
68,89,95.7878
68,90,97.8674
68,91,96.7275
68,92,98.7068
68,93,97.585
68,94,99.949
68,95,99.4521
68,96,98.6565
68,97,98.1346
68,98,96.2164
68,99,95.9778
68,100,95.6146
69,0,100
69,1,101.088
69,2,100.009
69,3,99.9101
69,4,99.5114
69,5,97.8581
69,6,95.262
69,7,93.0525
69,8,93.0512
69,9,93.1244
69,10,93.6948
69,11,93.3781
69,12,93.5399
69,13,94.87
69,14,96.0259
69,15,94.3212
69,16,90.9153
69,17,90.0549
69,18,91.4185
69,19,90.2005
69,20,90.0507
69,21,91.6792
69,22,91.0002
69,23,92.2197
69,24,92.8029
69,25,93.6018
69,26,93.2414
69,27,92.3986
69,28,91.375
69,29,90.586
69,30,93.8951
69,31,91.7156
69,32,92.0324
69,33,93.1205
69,34,90.4885
69,35,90.2121
69,36,87.6792
69,37,89.1111
69,38,87.348
69,39,90.4358
69,40,90.9481
69,41,89.76
69,42,89.4723
69,43,87.0207
69,44,88.6273
69,45,88.5028
69,46,87.809
69,47,86.5646
69,48,86.541
69,49,84.4187
69,50,82.9627
69,51,85.0194
69,52,85.8877
69,53,83.6498
69,54,84.1012
69,55,84.7761
69,56,84.461
69,57,84.0543
69,58,84.7618
69,59,86.2885
69,60,85.5098
69,61,87.5018
69,62,87.2623
69,63,87.9689
69,64,88.4313
69,65,87.5084
69,66,89.1121
69,67,88.9938
69,68,88.958
69,69,89.9003
69,70,88.7315
69,71,89.3634
69,72,87.4547
69,73,88.2674
69,74,89.0323
69,75,88.5629
69,76,89.5663
69,77,88.0183
69,78,89.5692
69,79,89.3975
69,80,89.1288
69,81,91.6681
69,82,91.6902
69,83,91.3556
69,84,92.0628
69,85,90.349
69,86,89.8797
69,87,90.0548
69,88,89.4907
69,89,87.9093
69,90,87.005
69,91,85.8847
69,92,84.6181
69,93,84.3451
69,94,84.5234
69,95,83.9981
69,96,83.631
69,97,81.1227
69,98,82.313
69,99,82.9863
69,100,82.8515
70,0,100
70,1,97.1604
70,2,97.8498
70,3,97.409
70,4,97.3802
70,5,96.7687
70,6,98.2305
70,7,100.255
70,8,100.469
70,9,103.105
70,10,101.731
70,11,100.859
70,12,101.678
70,13,99.8829
70,14,98.986
70,15,97.8256
70,16,98.6126
70,17,97.9654
70,18,97.278
70,19,96.5358
70,20,95.1292
70,21,95.0627
70,22,95.5859
70,23,93.5364
70,24,93.4642
70,25,92.6991
70,26,95.0459
70,27,94.3967
70,28,92.5403
70,29,92.9453
70,30,93.6718
70,31,95.5211
70,32,95.0127
70,33,95.4591
70,34,93.434
70,35,94.6059
70,36,96.5397
70,37,98.671
70,38,99.203
70,39,98.9799
70,40,99.1547
70,41,100.377
70,42,99.4635
70,43,98.2766
70,44,97.7434
70,45,98.1864
70,46,100.233
70,47,101.019
70,48,102.326
70,49,102.619
70,50,104.516
70,51,103.683
70,52,104.29
70,53,103.123
70,54,102.903
70,55,105.915
70,56,106.953
70,57,109.973
70,58,110.381
70,59,110.573
70,60,110.973
70,61,112.365
70,62,110.691
70,63,112.105
70,64,114.717
70,65,114.167
70,66,116.445
70,67,120.063
70,68,117.182
70,69,114.327
70,70,112.501
70,71,110.522
70,72,113.85
70,73,109.645
70,74,109.306
70,75,109.978
70,76,110.344
70,77,109.658
70,78,107.762
70,79,107.814
70,80,107.945
70,81,108.554
70,82,108.25
70,83,106.419
70,84,106.242
70,85,107.477
70,86,108.009
70,87,109.47
70,88,112.261
70,89,112.747
70,90,112.226
70,91,111.813
70,92,110.783
70,93,111.276
70,94,112.429
70,95,108.812
70,96,110.115
70,97,109.652
70,98,108.349
70,99,110.778
70,100,109.621
71,0,100
71,1,99.054
71,2,97.7502
71,3,96.1831
71,4,94.0859
71,5,93.0546
71,6,92.943
71,7,91.8981
71,8,93.4577
71,9,95.5123
71,10,94.8065
71,11,95.9296
71,12,93.9577
71,13,92.615
71,14,92.1726
71,15,89.8991
71,16,90.2716
71,17,92.873
71,18,94.6103
71,19,93.8575
71,20,92.8023
71,21,93.0722
71,22,94.7275
71,23,94.7412
71,24,92.8914
71,25,92.4649
71,26,92.2143
71,27,92.7774
71,28,91.1046
71,29,91.0304
71,30,92.2647
71,31,90.4958
71,32,89.7986
71,33,92.236
71,34,90.8232
71,35,92.3554
71,36,93.4056
71,37,93.8658
71,38,93.9367
71,39,96.2049
71,40,96.0826
71,41,97.0804
71,42,96.3169
71,43,96.0964
71,44,94.6465
71,45,95.1694
71,46,95.9403
71,47,94.5234
71,48,95.0941
71,49,94.9526
71,50,96.5351
71,51,94.1557
71,52,97.4782
71,53,99.6914
71,54,99.936
71,55,98.8195
71,56,99.1089
71,57,100.166
71,58,100.823
71,59,100.416
71,60,97.2404
71,61,95.557
71,62,96.949
71,63,97.3444
71,64,98.1518
71,65,99.9498
71,66,99.9223
71,67,100.28
71,68,100.988
71,69,100.051
71,70,96.0631
71,71,96.1805
71,72,97.2496
71,73,98.532
71,74,98.5252
71,75,96.4947
71,76,95.9142
71,77,96.9271
71,78,97.3572
71,79,97.9979
71,80,96.4316
71,81,97.7904
71,82,95.9584
71,83,96.1655
71,84,96.8304
71,85,96.7746
71,86,96.8757
71,87,97.444
71,88,98.4982
71,89,100.219
71,90,98.3218
71,91,96.8065
71,92,95.8565
71,93,95.7388
71,94,95.6773
71,95,97.1865
71,96,94.9122
71,97,95.9751
71,98,94.8073
71,99,93.6422
71,100,93.1325
72,0,100
72,1,97.9098
72,2,98.6943
72,3,101.712
72,4,102.608
72,5,101.402
72,6,100.298
72,7,98.3888
72,8,95.6356
72,9,96.7863
72,10,99.5816
72,11,99.9681
72,12,100.413
72,13,101.187
72,14,99.6784
72,15,97.56
72,16,95.7371
72,17,95.2914
72,18,95.6376
72,19,95.7899
72,20,97.6084
72,21,100.805
72,22,100.08
72,23,100.42
72,24,102.84
72,25,103.967
72,26,103.902
72,27,101.948
72,28,102.39
72,29,101.39
72,30,101.305
72,31,100.699
72,32,101.266
72,33,101.937
72,34,101.625
72,35,101.481
72,36,100.651
72,37,102.186
72,38,98.4534
72,39,98.7902
72,40,100.457
72,41,102.46
72,42,98.4337
72,43,99.7977
72,44,100.808
72,45,101.204
72,46,99.868
72,47,99.4649
72,48,102.171
72,49,101.658
72,50,102.845
72,51,104.235
72,52,104.581
72,53,104.658
72,54,101.857
72,55,103.164
72,56,104.074
72,57,104.669
72,58,105.719
72,59,104.62
72,60,105.286
72,61,108.559
72,62,108.49
72,63,104.937
72,64,104.313
72,65,105.536
72,66,108.007
72,67,108.306
72,68,110.68
72,69,112.105
72,70,111.998
72,71,114.18
72,72,113.96
72,73,116.765
72,74,119.555
72,75,122.324
72,76,120.619
72,77,117.652
72,78,118.241
72,79,117.698
72,80,115.982
72,81,117.02
72,82,116.61
72,83,116.157
72,84,117.705
72,85,117.196
72,86,117.154
72,87,117.3
72,88,120.287
72,89,115.727
72,90,113.56
72,91,112.673
72,92,112.896
72,93,112.193
72,94,111.7
72,95,113.57
72,96,112.121
72,97,111.785
72,98,109.725
72,99,110.625
72,100,110.59
73,0,100
73,1,101.225
73,2,100.997
73,3,102.555
73,4,101.5
73,5,98.7172
73,6,98.9357
73,7,99.2877
73,8,98.1863
73,9,99.2914
73,10,98.2099
73,11,99.384
73,12,100.248
73,13,99.362
73,14,98.2705
73,15,95.5926
73,16,97.4225
73,17,98.3723
73,18,97.6654
73,19,97.9133
73,20,95.939
73,21,94.2841
73,22,92.5772
73,23,94.1532
73,24,94.1761
73,25,93.7166
73,26,94.4997
73,27,93.5899
73,28,94.8427
73,29,94.8425
73,30,94.5838
73,31,93.0774
73,32,90.5906
73,33,89.3321
73,34,89.2676
73,35,89.2008
73,36,87.1967
73,37,89.4173
73,38,89.5109
73,39,89.7667
73,40,89.831
73,41,88.4582
73,42,88.1655
73,43,87.0583
73,44,86.5383
73,45,88.2566
73,46,88.0937
73,47,90.6356
73,48,90.4764
73,49,89.4421
73,50,90.5003
73,51,90.5681
73,52,91.9915
73,53,92.2636
73,54,95.7324
73,55,96.9864
73,56,95.9231
73,57,95.8076
73,58,94.5099
73,59,96.7697
73,60,97.2312
73,61,98.4438
73,62,96.0364
73,63,96.7412
73,64,98.13
73,65,94.4082
73,66,94.4136
73,67,96.2816
73,68,92.0689
73,69,90.4347
73,70,90.5265
73,71,92.4531
73,72,92.8296
73,73,91.9681
73,74,92.0416
73,75,93.1612
73,76,93.1431
73,77,93.8203
73,78,90.6252
73,79,92.5498
73,80,92.2782
73,81,93.4945
73,82,93.8332
73,83,93.5511
73,84,94.6761
73,85,93.981
73,86,93.1456
73,87,94.1263
73,88,92.6451
73,89,91.6627
73,90,91.1244
73,91,90.0339
73,92,92.1572
73,93,92.2746
73,94,90.7351
73,95,90.9464
73,96,89.0024
73,97,90.6595
73,98,88.9985
73,99,91.5076
73,100,90.1927
74,0,100
74,1,102.137
74,2,103.26
74,3,104.851
74,4,105.947
74,5,105.658
74,6,105.571
74,7,102.77
74,8,103.11
74,9,101.354
74,10,101.447
74,11,102.134
74,12,103.411
74,13,103.334
74,14,102.891
74,15,104.759
74,16,104.573
74,17,104.411
74,18,104.308
74,19,102.704
74,20,103.411
74,21,103.688
74,22,104.468
74,23,104.712
74,24,103.749
74,25,104.657
74,26,105.801
74,27,103.814
74,28,105.547
74,29,107.293
74,30,107.907
74,31,108.694
74,32,108.727
74,33,108.128
74,34,109.718
74,35,111.349
74,36,109.93
74,37,107.322
74,38,105.863
74,39,106.781
74,40,106.688
74,41,105.93
74,42,105.002
74,43,102.808
74,44,100.662
74,45,101.769
74,46,102.221
74,47,100.956
74,48,103.789
74,49,107.266
74,50,107.68
74,51,106.337
74,52,104.932
74,53,104.893
74,54,104.362
74,55,103.646
74,56,105.884
74,57,104.329
74,58,105.805
74,59,103.346
74,60,104.766
74,61,103.354
74,62,106.256
74,63,105.16
74,64,105.222
74,65,103.312
74,66,101.243
74,67,100.616
74,68,100.632
74,69,99.3156
74,70,100.048
74,71,98.2098
74,72,95.8283
74,73,94.9447
74,74,94.0107
74,75,97.1089
74,76,97.3122
74,77,95.5868
74,78,95.6365
74,79,95.85
74,80,96.1946
74,81,96.5179
74,82,96.6862
74,83,95.5859
74,84,95.6536
74,85,96.6155
74,86,97.1919
74,87,99.2344
74,88,97.682
74,89,95.8072
74,90,95.6422
74,91,93.2254
74,92,92.3667
74,93,93.2902
74,94,91.5179
74,95,92.0294
74,96,91.42
74,97,91.1664
74,98,90.5472
74,99,92.0279
74,100,94.4026
75,0,100
75,1,100.701
75,2,102.755
75,3,102.048
75,4,101.03
75,5,102.205
75,6,101.467
75,7,101.731
75,8,102.738
75,9,102.358
75,10,103.532
75,11,101.56
75,12,103.335
75,13,102.296
75,14,100.118
75,15,99.4562
75,16,97.1922
75,17,95.9343
75,18,96.973
75,19,96.8809
75,20,95.0392
75,21,95.8034
75,22,96.9489
75,23,96.015
75,24,96.6651
75,25,99.1202
75,26,98.041
75,27,99.9346
75,28,100.307
75,29,102.698
75,30,101.616
75,31,102.197
75,32,99.8662
75,33,101.498
75,34,100.986
75,35,100.136
75,36,101.509
75,37,99.4817
75,38,100.138
75,39,100.832
75,40,103.103
75,41,102.975
75,42,101.861
75,43,103.006
75,44,102.362
75,45,100.644
75,46,101.013
75,47,101.309
75,48,101.387
75,49,99.8216
75,50,100.374
75,51,101.96
75,52,102.275
75,53,101.897
75,54,100.757
75,55,105.724
75,56,107.389
75,57,105.781
75,58,101.983
75,59,102.617
75,60,104.004
75,61,105.433
75,62,108.545
75,63,109.98
75,64,109.871
75,65,110.655
75,66,108.981
75,67,108.044
75,68,105.801
75,69,106.249
75,70,107.249
75,71,109.098
75,72,109.17
75,73,110.431
75,74,112.439
75,75,112.888
75,76,110.847
75,77,111.862
75,78,109.916
75,79,111.084
75,80,113.057
75,81,113.272
75,82,114.153
75,83,113.489
75,84,114.482
75,85,116.375
75,86,113.363
75,87,112.075
75,88,112.393
75,89,113.057
75,90,111.136
75,91,109.047
75,92,112.041
75,93,112.857
75,94,112.164
75,95,112.571
75,96,113.936
75,97,116.331
75,98,116.095
75,99,114.035
75,100,115.989
76,0,100
76,1,100.662
76,2,103.073
76,3,104.485
76,4,104.064
76,5,102.101
76,6,102.139
76,7,104.394
76,8,107.818
76,9,105.646
76,10,108.474
76,11,109.629
76,12,110.938
76,13,109.449
76,14,108.49
76,15,106.264
76,16,107.348
76,17,109.95
76,18,112.4
76,19,113.539
76,20,113.539
76,21,111.804
76,22,113.885
76,23,114.377
76,24,112.729
76,25,112.114
76,26,110.919
76,27,110.267
76,28,109.073
76,29,106.506
76,30,107.583
76,31,106.323
76,32,107.651
76,33,108.356
76,34,109.926
76,35,109.727
76,36,107.564
76,37,104.407
76,38,101.506
76,39,100.263
76,40,100.549
76,41,102.066
76,42,102.29
76,43,97.7509
76,44,97.2938
76,45,97.5486
76,46,95.9565
76,47,94.8739
76,48,94.5305
76,49,95.1222
76,50,95.0279
76,51,94.1369
76,52,95.2002
76,53,94.7967
76,54,93.417
76,55,94.4033
76,56,93.9301
76,57,94.4234
76,58,94.2023
76,59,94.1962
76,60,96.1656
76,61,95.0306
76,62,96.2166
76,63,95.5033
76,64,94.4664
76,65,95.3264
76,66,93.2515
76,67,93.7018
76,68,93.1225
76,69,94.5876
76,70,92.7894
76,71,91.8293
76,72,90.4545
76,73,90.2196
76,74,88.8466
76,75,88.2407
76,76,86.8526
76,77,87.3888
76,78,88.5045
76,79,88.684
76,80,89.2218
76,81,88.5914
76,82,87.9761
76,83,87.7241
76,84,85.3705
76,85,86.1789
76,86,84.1776
76,87,82.9942
76,88,81.7254
76,89,81.6201
76,90,80.2319
76,91,81.8879
76,92,82.0629
76,93,83.1268
76,94,85.2421
76,95,83.8009
76,96,83.1001
76,97,83.3314
76,98,84.81
76,99,84.8055
76,100,84.2989
77,0,100
77,1,98.4541
77,2,97.1326
77,3,96.3135
77,4,95.0538
77,5,97.0774
77,6,96.624
77,7,96.2308
77,8,97.4215
77,9,98.5952
77,10,98.9715
77,11,97.3422
77,12,98.9292
77,13,96.7931
77,14,96.1334
77,15,97.1666
77,16,98.3115
77,17,99.0774
77,18,100.271
77,19,95.9275
77,20,97.0786
77,21,97.9398
77,22,98.1752
77,23,95.6177
77,24,95.5453
77,25,94.8866
77,26,95.574
77,27,95.0159
77,28,94.7629
77,29,94.3055
77,30,90.8879
77,31,90.0885
77,32,90.3335
77,33,90.1749
77,34,89.0689
77,35,86.5169
77,36,86.9832
77,37,86.4302
77,38,89.2831
77,39,88.7095
77,40,87.7287
77,41,87.6256
77,42,86.0476
77,43,86.1748
77,44,86.723
77,45,85.7751
77,46,87.6938
77,47,84.7718
77,48,85.721
77,49,86.8359
77,50,84.9235
77,51,86.1389
77,52,86.7101
77,53,87.2799
77,54,86.4037
77,55,84.4773
77,56,84.508
77,57,84.9606
77,58,83.4624
77,59,82.7414
77,60,81.8947
77,61,82.1781
77,62,81.3919
77,63,81.9234
77,64,80.1903
77,65,80.5365
77,66,81.4316
77,67,81.756
77,68,82.513
77,69,82.446
77,70,82.9425
77,71,81.7014
77,72,83.3028
77,73,83.3656
77,74,83.195
77,75,84.073
77,76,82.6511
77,77,84.2066
77,78,84.1659
77,79,82.7025
77,80,82.3
77,81,83.1845
77,82,82.6287
77,83,85.4155
77,84,85.782
77,85,85.3711
77,86,88.2786
77,87,87.7458
77,88,88.9406
77,89,89.0959
77,90,88.7025
77,91,89.152
77,92,90.8137
77,93,89.9036
77,94,89.1866
77,95,87.2777
77,96,89.6116
77,97,88.5936
77,98,88.4269
77,99,89.4386
77,100,88.8143
78,0,100
78,1,99.5563
78,2,97.6537
78,3,96.3315
78,4,96.6716
78,5,97.0022
78,6,100.353
78,7,98.3241
78,8,97.064
78,9,98.0525
78,10,96.0652
78,11,94.574
78,12,91.909
78,13,89.8477
78,14,91.4804
78,15,91.3663
78,16,91.5948
78,17,91.7319
78,18,91.2502
78,19,90.614
78,20,90.0502
78,21,88.9722
78,22,87.7743
78,23,89.0498
78,24,88.1682
78,25,87.8099
78,26,87.7722
78,27,88.2109
78,28,88.1177
78,29,89.252
78,30,87.858
78,31,87.566
78,32,86.8116
78,33,87.2151
78,34,85.9817
78,35,85.6442
78,36,84.3264
78,37,85.2522
78,38,86.0212
78,39,86.2447
78,40,87.2771
78,41,87.4541
78,42,88.2416
78,43,88.3921
78,44,88.0802
78,45,87.491
78,46,84.6966
78,47,84.469
78,48,84.7578
78,49,83.5533
78,50,84.715
78,51,84.9829
78,52,85.4555
78,53,84.9424
78,54,84.5738
78,55,82.1623
78,56,82.0081
78,57,80.4555
78,58,78.9169
78,59,78.2284
78,60,79.6378
78,61,79.9981
78,62,80.2273
78,63,78.3175
78,64,78.7064
78,65,80.1114
78,66,78.4961
78,67,77.6288
78,68,76.2468
78,69,75.693
78,70,77.91
78,71,78.5097
78,72,78.2168
78,73,78.3483
78,74,79.8712
78,75,81.1747
78,76,80.8121
78,77,81.4103
78,78,81.2352
78,79,79.0431
78,80,78.1722
78,81,76.4593
78,82,76.2244
78,83,75.2432
78,84,74.9381
78,85,75.2232
78,86,75.5154
78,87,75.2125
78,88,74.6122
78,89,73.4888
78,90,72.6177
78,91,72.4264
78,92,71.9777
78,93,71.9966
78,94,72.4507
78,95,71.0675
78,96,69.9894
78,97,71.0928
78,98,70.7398
78,99,71.2964
78,100,70.6006
79,0,100
79,1,101.966
79,2,98.952
79,3,100.057
79,4,98.5211
79,5,100.719
79,6,100.294
79,7,100.494
79,8,101.825
79,9,100.589
79,10,101.977
79,11,101.006
79,12,96.9124
79,13,95.4923
79,14,94.1847
79,15,94.4305
79,16,95.0149
79,17,94.4054
79,18,92.7673
79,19,94.6163
79,20,92.4337
79,21,92.2188
79,22,91.0188
79,23,92.6843
79,24,92.9394
79,25,92.5026
79,26,94.7876
79,27,96.3594
79,28,98.0181
79,29,100.486
79,30,101.609
79,31,102.032
79,32,100.058
79,33,98.8139
79,34,99.7412
79,35,100.561
79,36,97.8192
79,37,95.4185
79,38,95.1485
79,39,95.8437
79,40,95.8929
79,41,96.9366
79,42,98.9955
79,43,97.1007
79,44,98.4596
79,45,98.466
79,46,97.8782
79,47,98.7269
79,48,96.3241
79,49,96.8122
79,50,96.5386
79,51,97.1924
79,52,99.0172
79,53,100.613
79,54,102.099
79,55,100.677
79,56,102.306
79,57,101.525
79,58,102.791
79,59,103.745
79,60,103.526
79,61,104.391
79,62,104.334
79,63,103.001
79,64,102.379
79,65,100.844
79,66,101.164
79,67,100.903
79,68,101.19
79,69,102.168
79,70,101.076
79,71,104.259
79,72,107.293
79,73,105.83
79,74,106.05
79,75,105.51
79,76,102.094
79,77,103.404
79,78,104.1
79,79,105.461
79,80,107.362
79,81,108.844
79,82,109.064
79,83,110.656
79,84,111.038
79,85,110.494
79,86,111.39
79,87,112.469
79,88,111.527
79,89,112.406
79,90,114.644
79,91,113.671
79,92,114.936
79,93,116.444
79,94,113.362
79,95,110.763
79,96,110.196
79,97,112.562
79,98,112.689
79,99,111.951
79,100,114.316
80,0,100
80,1,101.198
80,2,100.038
80,3,99.2481
80,4,96.1413
80,5,94.4532
80,6,97.0493
80,7,94.9117
80,8,94.8266
80,9,93.0124
80,10,93.3264
80,11,95.0942
80,12,94.3839
80,13,92.6321
80,14,92.5408
80,15,93.394
80,16,89.7608
80,17,88.4884
80,18,88.5612
80,19,86.9987
80,20,89.6437
80,21,88.3081
80,22,88.4748
80,23,89.6779
80,24,90.7157
80,25,93.4734
80,26,94.9162
80,27,95.5084
80,28,95.1913
80,29,95.2093
80,30,96.2765
80,31,95.4352
80,32,94.2304
80,33,93.2709
80,34,89.5085
80,35,90.0426
80,36,91.5131
80,37,89.2151
80,38,91.8321
80,39,91.0052
80,40,90.1133
80,41,90.4794
80,42,89.7119
80,43,90.3688
80,44,90.7423
80,45,90.3752
80,46,89.6435
80,47,90.5841
80,48,89.5622
80,49,88.8562
80,50,90.5824
80,51,88.7814
80,52,88.6776
80,53,89.851
80,54,89.9061
80,55,92.2516
80,56,91.3947
80,57,95.1642
80,58,96.8781
80,59,94.8603
80,60,94.1143
80,61,91.7749
80,62,89.4655
80,63,88.6966
80,64,89.1674
80,65,89.4912
80,66,91.4126
80,67,91.3405
80,68,92.3364
80,69,93.0618
80,70,95.1387
80,71,92.6182
80,72,93.9452
80,73,93.0174
80,74,92.9362
80,75,92.4878
80,76,90.594
80,77,89.5998
80,78,90.3674
80,79,90.4777
80,80,89.5014
80,81,89.9599
80,82,91.2376
80,83,91.1552
80,84,89.5392
80,85,88.4532
80,86,89.2279
80,87,88.9298
80,88,88.4729
80,89,88.1852
80,90,87.4753
80,91,89.0823
80,92,89.4327
80,93,87.9341
80,94,90.2753
80,95,89.0705
80,96,88.9697
80,97,93.3253
80,98,91.7478
80,99,92.4312
80,100,91.8404
81,0,100
81,1,101.919
81,2,104.119
81,3,103.97
81,4,104.214
81,5,102.72
81,6,103.836
81,7,103.117
81,8,102.818
81,9,104.033
81,10,105.946
81,11,105.408
81,12,104.369
81,13,102.374
81,14,101.909
81,15,102.741
81,16,100.612
81,17,97.8673
81,18,96.0027
81,19,98.1085
81,20,96.1344
81,21,96.6587
81,22,96.9206
81,23,96.6221
81,24,98.7193
81,25,99.7806
81,26,100.178
81,27,100.796
81,28,101.596
81,29,104.267
81,30,103.246
81,31,102.474
81,32,102.219
81,33,102.612
81,34,103.391
81,35,104.492
81,36,102.367
81,37,102
81,38,102.445
81,39,101.385
81,40,102.096
81,41,103.457
81,42,103.577
81,43,103.393
81,44,102.192
81,45,104.11
81,46,105.362
81,47,106.58
81,48,108.026
81,49,109.509
81,50,109.668
81,51,110.636
81,52,112.536
81,53,111.171
81,54,110.244
81,55,112.641
81,56,112.88
81,57,113.036
81,58,116.327
81,59,116.534
81,60,116.256
81,61,117.927
81,62,120.054
81,63,118.238
81,64,117.936
81,65,118.236
81,66,118.264
81,67,115.511
81,68,115.975
81,69,117.432
81,70,113.717
81,71,114.823
81,72,114.93
81,73,116.03
81,74,118.731
81,75,115.083
81,76,115.257
81,77,115.812
81,78,114.043
